-180,1621,-428,356,0
1102,-949,1621,152,0
-107,-1411,1699,231,0
-897,1471,1899,243,1
-820,-289,1059,384,0
1227,1009,1407,141,0
-609,920,-711,293,0
424,1000,640,242,0
-993,1048,-528,353,0
-1545,-661,-929,134,0
-1010,-1841,-954,322,0
175,651,-953,97,0
1181,-141,-112,284,0
1677,-690,-153,140,0
898,-1995,-1698,105,0
1697,-80,-427,111,0
882,-1852,-449,90,0
-434,382,719,279,0
1808,-1694,-574,378,0
-1523,-1564,-939,267,0
530,465,825,257,0
1772,-1729,-39,139,0
-1203,1819,698,159,0
550,1802,-794,371,0
-1626,-331,1151,251,0
1597,314,-512,174,0
540,1040,-435,381,0
-1150,1098,1210,351,0
1753,315,-1422,290,0
-354,-1159,-1851,295,0
1354,533,-1576,190,0
-1559,1338,1639,157,1
-1991,-1782,-865,168,0
1210,-1778,1322,217,0
1803,561,1643,346,0
-574,-153,-961,285,0
212,-375,-424,78,0
52,-469,-495,117,0
1199,202,-1853,290,0
633,-1801,-49,347,0
-693,213,257,154,1
1570,-1793,1737,309,1
-931,1727,-1831,166,0
-1213,128,-406,269,1
-258,1938,1154,80,0
634,847,413,345,1
1665,937,593,109,0
-710,134,-119,311,0
-1576,1566,718,103,0
757,-909,-174,113,0
-39,952,-223,355,0
1682,-534,1391,246,1
-877,-1968,-1627,323,0
-297,22,691,84,0
439,-1789,-1820,360,0
-1228,1276,-1083,75,0
1489,-993,-679,227,0
-521,-262,1949,352,0
-1899,852,811,264,0
271,873,-1537,366,0
-1935,-745,-506,64,1
-1976,861,-543,97,1
-1924,-457,1076,111,1
-990,1382,-595,372,0
1287,256,-841,364,0
-495,-1368,1329,244,0
68,-629,566,115,0
16,1403,264,86,0
809,560,611,285,0
-537,-942,1025,120,0
-1410,-809,1735,87,0
-278,-1678,-1170,132,0
1676,-1583,777,105,0
1452,-1690,1510,340,0
-1133,1241,175,141,0
-774,117,-1399,138,0
1654,963,-368,345,0
1998,-836,700,279,0
870,-1258,1458,379,0
-1610,-1038,946,283,0
417,1833,-1810,162,0
-1601,-430,214,343,1
1623,988,1346,181,0
1393,-1462,1971,370,0
-1180,-1533,1241,120,0
-214,-998,-1038,306,0
1807,803,1840,316,0
2000,-194,1028,70,0
1076,-992,-1780,63,0
1776,1247,1544,282,0
934,1653,427,116,0
1031,429,-282,194,0
330,-1235,-764,87,0
-1133,-242,1580,221,0
1512,1165,1816,394,0
1641,690,-1652,342,0
917,103,-1748,214,0
847,-3,-416,195,0
537,1611,843,53,0
-778,-1278,-63,79,0
-1861,-246,1184,117,0
-311,-560,285,145,0
-1969,-263,1915,276,0
-1539,-203,1650,151,0
1157,-907,1621,295,0
746,-758,-1646,335,0
-1757,1195,-1687,324,0
-1773,-1402,-1690,70,0
-1488,-382,678,88,0
-785,-1009,-1790,375,0
-1628,-1611,-1060,334,0
-1413,-32,1520,339,0
1336,1905,336,160,0
478,927,-439,112,0
1629,769,-724,392,0
120,-918,1725,67,0
591,-1596,923,143,0
-53,-199,943,216,0
528,-163,1664,373,0
764,1655,880,315,0
-407,1230,-848,52,0
158,-593,1395,339,0
906,455,-480,154,0
1896,-1885,-1769,174,0
-1233,-1495,509,321,1
-1832,-264,-1185,332,0
330,55,882,297,1
-1116,1276,-1486,234,0
-580,265,1628,132,1
-1474,-1091,-495,271,0
-112,-1826,1211,246,0
1715,1632,-920,377,1
-1337,1495,-95,118,0
-1823,1646,119,242,0
1270,389,1044,165,0
-1187,-1880,-1351,199,0
459,206,1014,124,0
1992,-1606,-57,113,0
-1436,-130,1468,235,0
1718,847,-1913,386,0
1503,771,-483,389,0
1067,-101,1479,109,0
-359,1811,502,150,0
445,22,384,338,0
1899,1056,796,234,1
793,1814,-1229,85,1
671,515,245,351,0
-256,617,-1635,59,0
-1759,110,1739,282,0
-446,-467,-1222,66,0
-319,634,-698,166,0
-1189,1258,-1714,145,0
1670,-1359,1377,205,0
-306,437,60,283,0
1106,-1225,57,310,0
-1380,1257,-1340,343,0
1850,-3,-310,321,0
1407,-1298,1211,194,0
-1733,-1433,1096,366,0
-393,772,1723,77,0
474,-140,-1073,127,0
-55,1183,-1937,363,0
1803,-1176,1224,189,0
830,983,1145,299,0
-985,397,-433,368,0
-1016,1718,895,268,0
638,132,1555,379,0
715,647,-1837,232,0
1361,1491,-764,354,0
-1309,1248,-67,73,0
-445,-558,-260,398,1
-1126,402,442,284,0
-1351,360,685,247,0
1457,777,449,327,0
-1064,463,-436,341,1
-135,1806,-337,305,0
1934,-485,1029,247,0
266,1207,1629,278,0
-212,759,457,251,0
663,-155,-1004,203,0
-586,-1984,-1069,157,0
-552,1784,583,289,0
1773,1109,-1598,303,0
1166,-710,-1265,215,0
1424,-1367,1940,359,1
-1888,-1032,-146,98,0
-57,1639,1220,265,0
-1523,1355,-1620,288,0
-1706,-1975,-171,227,0
-936,-681,197,242,0
448,-1687,531,276,0
1054,1168,1762,310,0
-795,1142,-907,119,0
983,-427,-1816,86,0
1609,1242,789,354,0
901,-935,-1549,71,0
248,603,-1713,142,1
621,576,-224,178,0
1622,1162,-1298,308,0
-60,-505,-1440,309,0
1032,-604,-535,281,0
309,772,-1579,282,0
-533,-1783,-1069,282,1
907,-267,1890,266,0
1386,1693,1743,283,0
1870,346,1816,244,0
1525,-1879,1793,201,0
-375,504,1951,323,0
-1204,-432,-703,269,0
-1246,213,920,293,0
1675,-1282,-429,86,1
-92,-1802,-173,366,0
995,-321,-1354,147,0
21,-877,486,127,0
-451,-1496,-488,247,0
-358,6,371,135,0
-1022,860,364,179,0
-770,612,-492,130,1
946,601,-1862,358,0
-1545,1124,-1657,191,0
12,-562,959,323,0
1587,1885,285,360,0
-598,-456,939,384,0
-1605,-163,1475,368,0
1256,160,-47,339,0
1171,-1459,-1213,250,0
1532,1994,-335,312,0
-555,-789,820,370,0
1288,-1769,-1688,165,0
694,-53,-24,248,0
1151,1925,1932,338,1
1932,1689,-9,175,0
1211,-1839,53,262,0
540,-284,-994,103,0
-1865,764,-814,193,0
1353,-667,-1691,183,0
-640,-1492,1099,287,0
-859,1759,1509,56,0
591,-154,-1544,58,0
1382,1662,682,144,0
1538,-1164,1593,73,0
-1351,-1149,-1814,100,0
1302,783,-1455,124,1
748,-1229,-992,154,0
1360,-1115,1049,117,0
714,715,584,333,0
-715,1103,1151,311,0
-471,550,477,197,1
-618,-1374,1160,366,0
1330,-190,-1342,114,0
-818,-974,1511,128,0
329,1936,627,249,0
-424,-263,-1923,361,0
288,1052,-428,172,0
32,-906,-887,218,0
-1088,-1953,-1447,347,1
-879,-70,724,362,0
-461,-864,379,131,0
769,-815,1925,111,0
-700,1230,-724,271,0
918,1146,1056,266,0
-1118,86,-1150,227,0
-189,149,675,366,0
-1864,-1830,-12,383,0
1850,-1106,-652,223,0
383,-1662,-1754,111,0
911,-1620,407,291,0
-1078,-1069,1042,372,0
-509,-1229,-168,92,0
-629,1193,-1432,185,0
-1628,-1799,287,105,0
-1643,1258,-71,183,0
-1196,-1667,126,120,0
65,-1289,1189,162,0
-1837,454,-2,365,0
911,-40,-493,136,0
364,-1409,1680,115,0
-545,-982,-1073,244,1
-1741,190,865,80,1
-533,1002,1042,322,0
295,1049,784,186,0
1689,89,984,259,0
559,-1353,1135,75,0
293,1696,1359,375,0
-1754,-1456,-1375,385,1
-1369,1578,-768,382,0
574,-227,379,129,0
1346,-1373,1063,198,0
-256,-1478,-1677,178,0
603,-1143,-1840,318,0
1873,-95,925,251,0
-1659,-69,-1950,234,0
1753,-1296,61,272,1
-278,94,-224,108,1
-469,645,-517,391,0
198,-1679,1058,254,0
-1770,-1514,1529,285,0
-1970,-774,1335,171,0
-290,281,1823,156,0
1112,1230,780,92,0
1196,681,-12,375,0
-1775,1405,-671,135,0
22,998,-1821,189,0
-532,-263,-490,318,0
-889,349,1860,306,0
1989,138,-1134,386,0
-760,-1678,-1428,385,0
-532,21,131,61,0
436,556,-1209,127,0
1938,840,-1200,308,0
-240,-342,1623,315,0
-1746,-790,-1084,54,0
1805,667,-1355,336,0
-1460,-876,1024,358,1
-466,147,-1568,73,0
-304,1844,-967,250,0
-1582,1951,-1894,312,0
-1995,367,-819,256,0
-1730,1062,955,174,0
883,1427,1868,103,0
-509,1219,-470,104,0
1783,-1291,-152,294,0
-1212,945,946,394,0
1581,-138,-558,194,0
-162,886,-245,146,0
1539,317,1924,375,0
-1829,1075,-527,366,0
-421,-654,307,90,0
576,-108,892,306,0
-1420,-1367,1311,311,0
-1151,-340,-921,70,0
719,1433,-364,293,0
-1025,-866,-43,96,0
-712,1081,354,249,0
1890,-1415,1621,303,0
369,-1343,-1193,90,0
1096,-1241,1434,215,0
-219,1435,1385,286,0
1568,-228,-1653,66,0
-28,619,-130,211,0
1672,861,1805,270,0
1771,1370,1092,300,0
-961,-372,-1736,231,0
1119,554,200,171,0
-1827,-1845,684,103,1
1299,565,-693,289,0
-755,-239,1826,146,0
429,-1662,1291,382,0
403,-815,1456,119,0
1959,1781,-857,50,1
-1733,538,-398,118,0
-1369,-182,288,241,0
1880,40,-1944,141,0
314,379,642,255,0
1842,152,1257,156,0
-1214,-1539,900,110,0
-546,-1201,-1255,240,0
1460,-1298,1180,173,1
185,-1921,-580,138,0
1363,-591,-21,365,0
-1073,294,-801,111,0
-563,-806,-690,81,1
812,-1857,-131,78,0
-1962,-1405,1998,265,0
-568,-1598,-1484,157,0
1501,-767,-1320,266,0
123,-1363,1673,53,0
-1794,1531,-1224,140,0
1709,-516,409,55,0
1388,759,267,279,1
-1384,-1438,1123,198,0
1065,1707,-414,213,0
68,252,1244,156,0
-986,1730,572,161,0
282,735,-477,280,0
1153,841,-1366,388,0
-659,-1628,1011,219,0
309,-701,1525,328,0
-1586,-1261,-643,346,0
-681,-678,318,363,1
1269,1378,-77,225,0
1905,-1601,1387,196,0
-703,-1455,140,372,0
-1783,-138,0,283,0
-1686,-719,-711,178,0
1864,978,1795,169,0
-1742,-134,831,82,0
-95,-523,-97,114,0
858,-1722,353,163,0
-941,1060,-1799,242,0
-1798,1842,1360,197,0
-1279,1317,-1415,195,0
1397,-66,-1911,355,0
-1679,1903,856,393,0
164,1819,1461,252,0
1285,96,-1627,259,0
963,258,-1487,150,0
1130,-1614,304,220,0
-715,-1375,362,78,0
1335,1261,1398,143,0
1180,-1460,-630,308,0
-158,-833,-12,74,1
-103,1036,518,314,0
1112,1632,234,174,0
-305,-422,-1135,329,1
-1726,1898,1549,192,0
1465,-723,601,82,0
-508,-1215,979,307,0
-708,-1220,1226,359,0
-1036,1489,553,199,0
-1153,571,-1659,124,0
1593,-851,1098,212,0
1124,1687,-1656,229,0
-534,1230,1861,91,1
1754,-1794,1251,140,0
-788,-753,-348,109,0
6,251,-1641,54,0
1121,-843,-1224,364,0
1550,1807,-43,153,0
-61,-1287,1945,243,0
-1220,197,-2000,278,0
-141,-356,992,295,1
1182,465,-1240,98,0
523,-410,1361,58,1
-615,506,676,109,0
-709,1075,-1192,152,0
-1307,-941,-1495,324,0
1104,-166,-1478,315,0
131,-1623,-599,184,0
-1285,667,-1689,345,0
1786,-1255,446,155,0
-1625,-1324,15,264,0
-51,-728,-318,385,0
1092,1411,1474,123,0
-997,1432,-449,140,0
-909,-1139,-1589,278,0
-1787,-336,-445,198,0
342,942,1600,268,0
454,1505,-553,219,0
1027,1352,-1746,392,0
1704,114,-407,175,0
-1856,-1583,813,62,0
-141,-1524,1580,241,0
216,120,1240,396,0
-587,519,1353,347,0
1196,334,-1138,205,0
-886,-803,-907,218,0
-207,-377,1535,59,0
577,-967,-1760,194,0
-65,-453,-1323,388,0
955,1249,-1579,247,0
-616,1803,407,341,0
-136,-1478,-401,79,1
508,1502,455,362,0
1351,127,1929,135,0
-904,74,97,251,0
-1306,-532,413,152,0
-1091,-459,1455,249,0
-1746,413,-1371,211,0
1018,1739,470,397,1
-821,-341,-996,159,0
1179,1458,-1502,96,0
-1483,-1010,475,109,0
1008,-648,-1261,109,0
1470,273,-525,310,0
-1974,-1906,-618,235,0
-1951,1952,-334,367,0
378,-943,1961,274,0
1276,-231,1267,312,0
1541,540,1346,318,0
-897,-475,-1283,194,0
-1109,757,-1013,91,0
479,728,-1652,56,0
-1343,937,92,336,0
1912,1282,1300,301,1
1035,-1260,-1303,342,0
495,-839,1081,374,0
-346,968,106,399,0
912,-898,486,293,0
247,-362,-1244,367,0
-1910,-678,1981,99,0
983,113,-1090,152,0
1434,-483,-200,297,0
1208,-1566,-1241,52,0
1900,-1716,1026,113,0
1022,1643,-1646,82,0
577,72,-1941,275,0
-1974,552,852,337,0
-599,-1804,1349,263,0
629,373,953,69,0
-342,816,206,363,0
-348,-597,-264,193,0
273,-1961,1276,163,0
-1944,-1686,-253,140,0
1995,1644,-100,118,0
-827,-1443,1064,118,0
-273,-1702,-1311,107,0
-1356,-1408,-1428,373,0
1670,-655,-1325,94,0
-465,1195,1411,366,0
302,-435,-746,68,0
-1659,-1709,-1313,278,0
-1280,-1288,-896,345,1
-484,-1224,-575,64,1
-847,276,767,155,0
-114,1566,1028,317,0
742,1601,-975,262,0
-376,-569,-560,59,0
867,1717,-1719,310,0
819,-694,-1069,78,0
-1988,-529,1976,201,0
-795,-1921,1106,215,0
-703,411,-1679,143,0
-261,-205,586,204,0
-222,1956,259,213,0
664,-1721,1444,236,0
398,-1442,-785,144,0
-388,849,-813,133,0
-194,-1822,443,166,0
1457,-1431,-1172,283,1
1813,1804,1048,106,0
1942,-1236,366,223,0
-758,1811,-255,296,0
-1176,0,478,58,0
-720,-1408,-98,58,0
-1578,-1988,731,362,0
1445,332,1044,366,0
-1010,1391,1619,224,0
1568,-1088,-415,369,0
-603,-959,757,287,0
569,551,-1508,79,0
-532,1745,1304,275,1
-4,-1840,-1825,338,0
966,-679,435,50,0
928,-800,730,293,0
-585,-742,-560,113,0
-1464,-611,-70,319,0
817,1475,445,97,0
198,-1525,519,375,0
480,1169,-1379,177,0
1747,-238,-1317,223,0
-1856,478,1342,176,0
852,-1279,-1756,129,0
1705,-1018,801,103,0
-202,50,288,125,0
-1553,-1078,1520,267,0
-1957,-912,-899,232,0
1,691,-567,207,0
1502,1258,-1173,67,0
1187,373,1934,324,0
-481,-1035,475,102,0
-516,71,489,372,0
-519,954,-1521,131,0
286,207,-1172,130,0
1000,-381,1065,116,0
70,-189,-758,232,0
202,1661,-1890,351,0
1696,-161,1616,209,0
-79,-1586,-1062,100,0
-1128,1678,1401,273,0
1439,225,-643,344,0
-1605,-496,-1129,217,0
-1622,-223,1630,236,0
400,1852,-1396,61,0
1506,850,-1081,122,1
85,-904,1662,177,0
1340,1788,1245,111,0
764,407,-981,205,0
-1276,296,-1674,221,0
-826,-1813,-1518,229,1
1338,-622,542,239,0
704,-1836,-734,284,1
-1405,-380,1713,188,0
1306,-769,1894,193,0
1665,1799,-867,208,0
-883,-159,643,218,0
-286,1073,-1473,233,0
1566,-89,-1223,100,0
-413,-1494,1423,397,1
-601,-493,-1904,369,0
-1888,-1316,1521,374,0
241,1537,1612,255,0
-1164,-23,-1184,209,0
-1708,-1781,-573,116,0
354,-551,-620,281,1
-470,-1659,-681,233,0
378,-983,861,271,0
1504,-1832,493,213,0
1301,1853,115,284,0
1031,1493,957,224,0
849,-155,-1577,196,0
48,117,-338,179,0
887,-1287,508,185,0
-1635,-544,-1088,393,0
1650,1576,1102,120,1
194,1783,319,275,0
1574,384,-223,270,1
823,465,-1031,138,0
-270,-1062,-1444,256,0
746,583,876,66,0
-1901,-1903,933,284,0
-1080,827,1024,383,0
965,321,-1075,198,0
-1935,-657,-1884,105,0
-1826,403,-481,340,1
-424,-308,-1127,242,0
1470,1841,-868,287,1
1028,-1220,-686,184,0
-136,394,805,173,0
1322,-203,-1907,397,0
-297,-779,-78,375,1
989,397,-1060,349,1
476,892,-1046,257,0
-1621,-345,1858,341,0
-1139,1485,-1231,184,0
1123,-1608,1584,195,0
-141,902,1945,202,0
-304,-1986,-1101,311,0
1690,-969,707,65,0
-821,1051,-721,171,0
-1928,-205,-961,262,0
956,-132,-370,283,0
-663,1690,1221,231,0
-1467,-1252,1232,65,0
626,1452,1068,270,0
781,-1786,1134,218,0
608,-1635,-717,308,0
769,-345,-1101,243,0
977,-1443,999,312,0
129,61,643,61,0
525,-691,-263,263,0
-1681,1538,-1459,160,0
1701,-1005,-597,356,0
576,-284,-1695,137,0
342,305,-1529,150,0
1272,1369,11,169,0
-1410,1317,-690,100,0
1842,1162,-397,335,0
1244,510,-1160,271,0
-98,-1685,-505,234,0
1979,-1169,-1892,244,0
1592,1952,1643,186,0
-917,1985,-912,127,0
-1756,-1547,448,52,0
-237,-1362,122,284,1
235,870,327,289,0
1424,-256,-965,316,0
1776,69,1687,247,1
-982,-1908,-4,376,0
-54,848,-1916,241,0
-476,795,220,395,0
796,-276,-1739,151,0
70,374,281,53,0
-645,-725,-1352,223,0
-1602,-135,1967,162,0
-253,969,1889,66,0
713,851,1806,333,0
1883,1120,768,222,0
-1547,-1767,-792,252,0
1166,84,-1177,308,0
-1163,-195,-294,371,1
-187,-1060,1006,201,1
-579,588,-683,324,0
-331,-1685,1995,178,0
-215,1955,-495,182,0
-542,-25,-1584,290,0
-1464,-403,1579,246,1
479,47,229,182,0
-1814,-338,-1743,296,0
-1830,1296,1126,72,0
-1830,-229,1427,351,0
1732,-1345,-559,257,0
1808,1218,-1512,140,0
353,-425,218,110,0
-268,-1622,-708,108,1
307,-1840,-1414,104,1
-810,768,-1551,223,0
-704,262,1801,126,0
-676,1653,-1851,226,0
-1311,-1128,-1803,50,0
-595,1190,1786,77,0
-1852,-73,629,231,0
393,447,-905,242,0
-1598,-1507,-126,190,0
1283,-1189,1974,139,0
1845,-1157,-1456,193,0
858,-1615,-713,79,0
-232,1500,644,175,0
380,1921,1202,153,0
-1228,1922,1009,201,0
-365,1361,-1332,187,0
-232,1178,-100,79,0
1550,201,127,55,0
127,1704,1122,51,0
1151,474,1456,129,0
-846,-11,1026,73,1
-1263,-1793,1261,288,0
-885,-793,-282,148,0
-1748,-1613,1222,187,0
1556,1657,-681,103,0
-125,1510,1627,202,0
996,269,1917,334,0
-1052,398,361,276,0
-247,-1424,-241,71,0
565,-1113,46,374,0
553,1813,1591,127,0
322,-1088,-1593,300,0
-400,-1904,410,248,0
-703,1559,-1297,118,0
-1104,1404,1664,72,0
463,-1361,-854,202,0
-1081,1099,1620,242,0
1616,-980,1864,148,1
342,1822,270,226,0
-772,-465,-1163,387,0
-170,-1078,-172,138,0
-748,600,-759,144,0
-1499,1735,-678,94,0
1085,1987,690,207,0
-796,-1393,1524,125,0
1825,1523,-1558,135,0
192,1766,-1700,88,0
940,836,-1793,321,0
-730,-161,1538,120,0
685,-68,-65,272,0
1006,-109,-14,282,0
729,1329,-861,52,0
960,-680,-700,191,0
-1969,-1478,1348,82,1
-1235,-370,-331,304,0
1600,1512,1072,187,0
-144,470,2000,113,0
-483,1275,-333,85,0
-1000,-582,1140,130,0
-814,1592,-1599,363,0
-394,-1226,-940,303,0
1684,587,1952,322,0
76,1351,580,206,0
1205,249,-1947,141,0
-1382,-681,-378,303,1
-891,-1670,1683,348,0
1602,-1639,-200,320,0
1500,976,1959,87,0
1862,1899,86,297,0
-1160,-974,1459,150,0
-1795,1455,738,262,0
-1357,326,-1145,194,0
697,1961,-1724,175,0
-550,-1873,593,201,0
-1849,714,-655,141,0
-178,493,-1427,68,0
-1195,187,1913,367,0
-372,1589,1224,168,0
1031,-1702,579,290,0
375,640,-1385,366,0
-1623,-1084,467,265,0
1537,457,-1860,168,0
-1746,1815,1782,236,0
1428,-385,1737,192,0
1276,-597,1165,227,0
-849,294,-100,342,0
-1393,141,893,127,0
-1170,412,826,307,0
-694,-674,57,102,0
101,844,-721,88,0
1015,-722,1163,86,0
-906,575,461,380,0
593,-1504,1666,262,0
-921,269,1315,207,0
-1164,1634,148,208,0
730,1178,-1138,394,0
-1827,-1887,706,261,0
1130,1893,-7,180,0
834,-878,241,209,0
-166,1912,-399,196,0
-1915,-177,-478,189,0
1001,-566,-411,295,0
592,1358,-966,90,0
-1400,135,-378,170,0
-1181,604,367,169,0
982,-335,-586,158,0
-653,-406,363,345,0
-454,1702,509,332,0
1690,1717,-1809,371,0
1625,1858,-877,108,0
-703,1213,-1368,180,0
1877,-561,199,349,0
1000,-868,230,280,0
1257,-789,-1072,240,0
-1304,-169,-1859,94,0
-779,1614,-191,365,0
1720,693,735,201,0
-1045,880,1088,94,0
1749,-1296,1757,68,1
614,95,936,213,0
672,-1223,255,307,0
-1668,1035,-1880,335,0
1979,268,-935,222,0
-138,-510,1396,299,0
522,1415,-895,55,0
1202,1018,936,165,0
134,-579,1931,324,0
901,-742,1774,198,0
-243,733,-704,307,1
-44,790,-837,214,0
-807,429,1642,181,0
-729,1202,642,341,0
865,1983,-1925,104,0
292,-1550,-960,252,0
773,-578,-385,273,0
-955,-467,112,332,0
-447,-1563,-1436,259,0
-1265,-614,-1035,388,0
-457,-884,-359,379,0
1171,-1483,-1205,112,0
1701,1610,-807,157,0
362,-836,1273,362,0
-190,1155,-303,169,0
-1876,-346,1140,221,0
1585,208,1736,352,0
1680,813,1882,324,0
108,-1004,284,292,0
1233,1859,-648,62,0
-293,-834,-1402,360,1
1079,-656,1042,232,0
638,603,1431,268,0
541,1110,1240,397,1
-1464,-213,-94,114,0
-506,-422,-1446,124,0
-504,-801,831,269,0
427,-1518,83,126,0
402,-20,651,252,0
1397,-547,712,91,0
-1035,-1999,-313,382,0
-674,1224,-734,83,0
1272,-1747,-1967,345,0
663,-125,1277,396,0
1363,895,911,342,0
329,-188,-843,263,0
1990,725,-1350,161,0
1418,-313,-864,277,0
-1169,341,781,342,0
1514,-1461,-675,277,0
-287,-471,-1058,182,0
-1176,234,-1979,293,0
206,-170,1928,148,0
1389,146,-994,86,0
1071,1346,1330,157,0
-452,598,-764,329,0
-1775,1452,1862,92,0
-1340,240,-337,63,0
-1241,-991,-900,348,0
1326,-841,-1917,172,0
1951,-1950,-1622,127,0
268,-553,331,247,1
164,771,-741,125,0
-1758,1401,-459,139,0
1131,293,-363,374,0
-1374,-1129,-1758,149,0
-1383,-1784,1368,286,0
-1950,-1157,-572,395,0
